"UIDVideo","UIDWeb","treatment","perfil","Valence1","Valence2","Arousal1","Arousal2","ValenceX1","ValenceX2","ArousalX1","ArousalX2","Diff2_Valence","Diff2_Arousal","Diff2_ValenceX","Diff2_ArousalX","sitio","video","t_perfil","t_video"
"111120221330541","2586-2-4-25-3-SCESS-LAB-01A","4","3",-0.0400891644872417,-0.0278637387638128,0.247767534400719,0.245114108952117,-0.0400891644872417,-0.0278637387638128,0.247767534400719,0.245114108952117,0.0122254257234289,-0.0026534254486017,0.0122254257234289,-0.0026534254486017,"Perfil",0,"perfil","texto"
"1111202211592010","8409-2-3-20-8-SCESS-LAB-10J","3","8",-0.0556702019229752,-0.0307188316978253,0.287206921092796,0.324604592928384,-0.0556702019229752,-0.0307188316978253,0.287206921092796,0.324604592928384,0.0249513702251499,0.0373976718355878,0.0249513702251499,0.0373976718355878,"VideoPerfil",1,"perfil","video"
"111120221200202","1234-2-2-22-7-SCESS-LAB-02B","2","7",-0.246268753420361,-0.169184833267825,0.295010431699507,0.291908241450246,-0.246255759799672,-0.169184833267825,0.295004098694581,0.291908241450246,0.0770839201525365,-0.00310219024926156,0.0770709265318468,-0.00309585724433542,"Video",1,"producto","video"
"111120221214456","1147-1-5-23-3-SCESS-LAB-06F","5","3",-0.163395026270171,-0.0858788435165014,0.323349611423077,0.320301301700067,-0.163831763832821,-0.0875974389815813,0.32382711625641,0.320628929159928,0.0775161827536695,-0.0030483097230104,0.0762343248512392,-0.00319818709648212,"Video",1,"producto","video"
"111120221201157","2623-2-6-25-4-SCESS-LAB-07G","6","4",-0.34799732890491,-0.197181959293054,0.230325145217054,0.240318323908908,-0.34799732890491,-0.197189291080894,0.230325145217054,0.240348686227572,0.150815369611856,0.00999317869185345,0.150808037824015,0.0100235410105173,"VideoPerfil",1,"perfil","video"
"111120221159148","5559-2-7-20-1-SCESS-LAB-08H","7","1",-0.413456028988067,-0.325404708958911,0.219905614367704,0.216598463142259,-0.413456028988067,-0.325404708958911,0.219905614367704,0.216598463142259,0.0880513200291561,-0.00330715122544498,0.0880513200291561,-0.00330715122544498,"Baseline",0,"producto","texto"
"141120221710581","8761-2-6-21-4-SCESS-LAB-01A","6","4",0.0688045979203781,0.0734385944264706,0.307638176090223,0.32560494532721,0.0706393593609954,0.0713203911342014,0.307259638220624,0.325061394503555,0.00463399650609254,0.0179667692369878,0.000681031773205998,0.017801756282931,"VideoPerfil",1,"perfil","video"
"141120221541542","3062-1-2-19-8-SCESS-LAB-02B","2","8",-0.151239741331956,-0.231280652571372,0.295619374762944,0.31450326238422,-0.151211932360964,-0.231169668063203,0.295615243789769,0.314548548271069,-0.0800409112394161,0.0188838876212757,-0.0799577357022391,0.0189333044812999,"Video",1,"producto","video"
"141120221540393","9185-2-1-23-6-SCESS-LAB-03C","1","6",-0.0446013666282568,0.220583146934109,0.374319950834827,0.331542398188144,-0.0459341491668755,0.216926053892952,0.376134177869674,0.333691891325245,0.265184513562366,-0.0427775526466823,0.262860203059828,-0.0424422865444294,"Perfil",0,"perfil","texto"
"141120221542484","3775-1-8-20-5-SCESS-LAB-04D","8","5",0.0187272316636126,-0.0241299699642005,0.139554805288706,0.0968702528450392,0.0187272316636126,-0.0241299699642005,0.139554805288706,0.0968702528450392,-0.042857201627813,-0.0426845524436668,-0.042857201627813,-0.0426845524436668,"Baseline",0,"producto","texto"
"141120221541166","3394-2-5-21-2-SCESS-LAB-06F","5","2",-0.0553052190636374,-0.0243843047405972,0.3017388390709,0.288029411774547,-0.0547467909456372,-0.0247855498410447,0.302135974007707,0.288351827890249,0.0309209143230403,-0.0137094272963525,0.0299612411045925,-0.0137841461174583,"Video",1,"producto","video"
"141120221541157","9980-2-8-21-6-SCESS-LAB-07G","8","6",-0.276144828605565,-0.29265446046587,0.285921952094091,0.30367135915838,-0.276144828605565,-0.292575886076589,0.285921952094091,0.303667041035872,-0.0165096318603044,0.0177494070642898,-0.016431057471024,0.017745088941781,"Baseline",0,"producto","texto"
"151120221446462","8515-1-5-21-1-SCESS-LAB-02B","5","1",-0.0811360472111751,-0.0753032861850176,0.245722939124424,0.26397435473804,-0.0811360472111751,-0.0753032861850176,0.245722939124424,0.26397435473804,0.00583276102615757,0.0182514156136164,0.00583276102615757,0.0182514156136164,"Video",1,"producto","video"
"151120221444508","6846-1-2-20-6-SCESS-LAB-08H","2","6",-0.14979074585076,-0.101357490305363,0.33307684077001,0.331273943860316,-0.14979074585076,-0.101595655119674,0.33307684077001,0.331223283542718,0.0484332555453964,-0.00180289690969382,0.0481950907310859,-0.00185355722729219,"Video",1,"producto","video"
"1611202215371210","3675-2-4-19-1-SCESS-LAB-10J","4","1",-0.0997636998089323,-0.0857788271074747,0.330791441126886,0.301669411991342,-0.0998347039142266,-0.0857788271074747,0.330832068041999,0.301669411991342,0.0139848727014575,-0.0291220291355435,0.0140558768067518,-0.0291626560506574,"Perfil",0,"perfil","texto"
"1611202215383114","8045-2-4-20-2-SCESS-LAB-014N","4","2",-0.132454223029987,-0.195003967621995,0.330896900759331,0.400078672757744,-0.132454223029987,-0.195003967621995,0.330896900759331,0.400078672757744,-0.0625497445920078,0.0691817719984131,-0.0625497445920078,0.0691817719984131,"Perfil",0,"perfil","texto"
